#,pxzqmc,sxzqmc,date,sfyd_zs,sfyd_mj,gkczyd_zs,gkczyd_mj,zzyd_zs,zzyd_mj,ggglyggfwyd_zs,ggglyggfwyd_mj,tsyd_zs,tsyd_mj,jtysyd_zs,jtysyd_mj,syjslssyd_zs,syjslssyd_mj,qttd_zs,qttd_mj
1615,广西壮族自治区,桂林市,2015-07-01,12,56.7100,10,27.7400,72,36.5200,5,3.6800,0,0.0000,1,0.7000,0,0.0000,0,0.0000
1616,广西壮族自治区,桂林市,2015-08-01,15,6.3300,9,21.9500,30,8.0000,5,36.4200,1,0.1800,2,4.2600,0,0.0000,0,0.0000
1617,广西壮族自治区,桂林市,2015-09-01,16,58.2000,10,12.3900,71,229.4900,22,296.5200,0,0.0000,5,60.2500,5,86.8000,0,0.0000
1618,广西壮族自治区,桂林市,2015-10-01,4,0.4800,7,9.5700,20,0.7800,9,4.1000,1,0.7100,4,108.6900,0,0.0000,0,0.0000
1619,广西壮族自治区,桂林市,2015-11-01,8,3.5200,9,58.8600,52,22.1800,16,49.7700,0,0.0000,5,16.9000,0,0.0000,0,0.0000
1620,广西壮族自治区,桂林市,2015-12-01,6,7.4300,2,18.5400,88,23.9900,11,21.5600,3,1.6500,2,1.2600,0,0.0000,0,0.0000
1621,广西壮族自治区,桂林市,2016-01-01,13,18.3400,4,9.1900,68,11.8500,4,2.3300,1,2.0000,0,0.0000,0,0.0000,0,0.0000
1622,广西壮族自治区,桂林市,2016-02-01,6,7.4200,2,17.0100,39,2.5000,1,1.7100,0,0.0000,1,1.2600,0,0.0000,0,0.0000
1623,广西壮族自治区,桂林市,2016-03-01,7,0.9000,10,8.1400,23,4.9500,12,15.1400,0,0.0000,1,3.8400,0,0.0000,0,0.0000
1624,广西壮族自治区,桂林市,2016-04-01,9,71.0500,2,7.1400,62,11.3800,10,14.0300,0,0.0000,1,5.0600,0,0.0000,0,0.0000
1625,广西壮族自治区,桂林市,2016-05-01,9,6.4100,4,30.2400,33,1.4700,7,8.5600,0,0.0000,2,1.1800,0,0.0000,0,0.0000
1626,贵州省,六盘水市,2015-06-01,5,6.9300,0,0.0000,29,58.3300,2,3.7200,0,0.0000,2,62.1200,0,0.0000,0,0.0000
1627,广西壮族自治区,桂林市,2016-06-01,2,1.1300,7,19.5400,43,6.7600,5,10.8700,0,0.0000,1,0.0100,0,0.0000,0,0.0000
1628,广西壮族自治区,桂林市,2016-07-01,6,3.3500,2,5.7400,34,50.5300,7,3.9600,0,0.0000,4,17.2600,0,0.0000,0,0.0000
1629,广西壮族自治区,桂林市,2016-08-01,0,0.0000,1,2.1300,45,6.2800,4,1.4800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1630,广西壮族自治区,桂林市,2016-09-01,0,0.0000,0,0.0000,22,5.8000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1631,广西壮族自治区,桂林市,2016-10-01,4,2.5000,2,19.5900,39,1.6900,7,14.9000,0,0.0000,12,37.0200,0,0.0000,0,0.0000
1632,广西壮族自治区,桂林市,2016-11-01,11,4.8400,4,2.6400,20,18.4300,19,81.1500,0,0.0000,2,6.6700,0,0.0000,0,0.0000
1633,广西壮族自治区,桂林市,2016-12-01,11,4.8400,4,2.6400,20,18.4300,19,81.1500,0,0.0000,2,6.6700,0,0.0000,0,0.0000
1634,广西壮族自治区,河池市,2015-01-01,5,8.6900,0,0.0000,6,5.9900,1,0.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1635,广西壮族自治区,河池市,2015-02-01,2,0.5600,4,8.2500,11,12.2500,2,2.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1636,广西壮族自治区,河池市,2015-03-01,2,0.6900,2,4.4800,9,11.8100,4,2.3600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1637,广西壮族自治区,河池市,2015-04-01,3,3.0300,1,0.5800,57,24.5900,0,0.0000,0,0.0000,1,17.0300,0,0.0000,0,0.0000
1638,广西壮族自治区,河池市,2015-05-01,3,0.7900,7,14.1600,7,4.0700,5,2.7700,0,0.0000,1,1.5300,0,0.0000,0,0.0000
1639,广西壮族自治区,河池市,2015-06-01,1,3.9100,1,1.0600,12,20.2600,9,3.1300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1640,广西壮族自治区,河池市,2015-07-01,8,9.4700,2,19.1300,27,15.5500,7,11.9500,1,0.4100,0,0.0000,0,0.0000,0,0.0000
1641,广西壮族自治区,河池市,2015-08-01,3,1.5200,0,0.0000,9,5.6300,3,2.9600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1642,广西壮族自治区,河池市,2015-09-01,1,0.3500,2,4.4900,13,15.1200,6,5.8100,0,0.0000,1,0.8700,0,0.0000,0,0.0000
1643,广西壮族自治区,河池市,2015-10-01,1,0.1700,4,6.3500,21,10.5300,2,1.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1644,广西壮族自治区,河池市,2015-11-01,10,22.7300,18,25.2500,16,1.7400,14,20.4900,0,0.0000,3,37.4700,0,0.0000,0,0.0000
1645,广西壮族自治区,河池市,2015-12-01,2,8.4500,6,26.4400,12,15.1500,17,41.8300,0,0.0000,22,91.4500,1,112.0500,0,0.0000
1646,广西壮族自治区,河池市,2016-01-01,0,0.0000,4,8.8600,2,3.7500,1,1.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1647,广西壮族自治区,河池市,2016-02-01,6,6.9400,7,4.3300,3,0.3000,0,0.0000,0,0.0000,1,0.9300,0,0.0000,0,0.0000
1648,广西壮族自治区,河池市,2016-03-01,1,0.0500,3,3.9600,32,11.7600,0,0.0000,0,0.0000,1,0.9000,0,0.0000,0,0.0000
1649,广西壮族自治区,河池市,2016-04-01,6,10.9500,2,5.9300,7,17.5500,4,3.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1650,广西壮族自治区,河池市,2016-05-01,4,4.3700,3,6.2600,7,0.3400,4,3.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1651,广西壮族自治区,河池市,2016-06-01,4,12.6700,1,3.3300,36,74.1100,24,1975.1000,0,0.0000,69,52.0800,1,28.7200,0,0.0000
1652,广西壮族自治区,河池市,2016-07-01,1,0.4300,0,0.0000,11,23.6600,4,5.3700,0,0.0000,1,3.7400,2,18.0600,0,0.0000
1653,广西壮族自治区,河池市,2016-08-01,0,0.0000,4,58.1000,1,0.3400,5,2.6400,1,1.1800,0,0.0000,0,0.0000,0,0.0000
1654,广西壮族自治区,河池市,2016-09-01,0,0.0000,3,3.4100,1,0.0100,5,3.7500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1655,广西壮族自治区,河池市,2016-10-01,1,0.3000,7,7.7600,7,8.0900,13,23.2000,0,0.0000,1,3.9100,0,0.0000,0,0.0000
1656,广西壮族自治区,河池市,2016-11-01,4,1.1500,2,9.8400,5,7.9000,18,12.2900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1657,广西壮族自治区,河池市,2016-12-01,4,1.1500,2,9.8400,5,7.9000,18,12.2900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1658,广西壮族自治区,贺州市,2015-01-01,4,6.4100,5,9.5000,20,1.3600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1659,广西壮族自治区,贺州市,2015-02-01,0,0.0000,0,0.0000,0,0.0000,3,3.4500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1660,广西壮族自治区,贺州市,2015-03-01,4,2.3000,10,48.4100,21,0.1900,1,2.6800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1661,广西壮族自治区,贺州市,2015-04-01,3,1.0300,4,6.5100,15,3.2900,1,0.6300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1662,广西壮族自治区,贺州市,2015-05-01,1,0.0100,2,21.9200,21,0.1500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1663,广西壮族自治区,贺州市,2015-06-01,4,2.6800,2,4.1400,12,9.3600,2,0.5500,0,0.0000,2,0.5100,0,0.0000,0,0.0000
1664,广西壮族自治区,贺州市,2015-07-01,8,1.0600,3,1.4000,45,11.5000,2,5.5500,0,0.0000,2,22.5700,0,0.0000,0,0.0000
1665,广西壮族自治区,贺州市,2015-08-01,5,2.1000,10,39.9800,11,3.1100,3,13.0900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1666,广西壮族自治区,贺州市,2015-09-01,5,5.8300,10,72.1300,4,1.1000,1,0.7800,0,0.0000,13,65.0700,0,0.0000,0,0.0000
1667,广西壮族自治区,贺州市,2015-10-01,6,7.8500,4,20.7800,23,14.5300,7,31.2800,0,0.0000,2,179.3700,1,11.8100,0,0.0000
1668,广西壮族自治区,贺州市,2015-11-01,6,6.5600,7,19.3100,11,20.0900,9,31.2000,0,0.0000,9,221.4000,0,0.0000,0,0.0000
1669,广西壮族自治区,贺州市,2015-12-01,3,2.4700,2,8.3600,34,60.7200,25,17.9400,2,5.0200,19,626.7700,0,0.0000,0,0.0000
1670,广西壮族自治区,贺州市,2016-01-01,3,0.5600,1,33.1900,16,19.1200,4,3.0800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1671,广西壮族自治区,贺州市,2016-02-01,1,0.4900,2,0.9100,3,0.7000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1672,广西壮族自治区,贺州市,2016-03-01,0,0.0000,0,0.0000,19,0.1800,7,0.6300,0,0.0000,0,0.0000,1,0.1500,0,0.0000
1673,广西壮族自治区,贺州市,2016-04-01,1,6.8900,1,1.4000,2,6.0000,1,1.5200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1674,广西壮族自治区,贺州市,2016-05-01,2,1.0100,6,13.4000,34,5.0000,2,2.2400,0,0.0000,6,147.2700,0,0.0000,0,0.0000
1675,广西壮族自治区,贺州市,2016-06-01,0,0.0000,0,0.0000,20,2.2700,3,2.0300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1676,广西壮族自治区,贺州市,2016-07-01,1,0.1600,3,57.7500,35,16.7000,6,18.9500,0,0.0000,20,21.4900,0,0.0000,0,0.0000
1677,广西壮族自治区,贺州市,2016-08-01,5,10.9600,1,4.8000,20,16.6300,1,0.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1678,广西壮族自治区,贺州市,2016-09-01,3,1.0900,1,0.8700,13,12.2200,1,0.2500,0,0.0000,4,18.8000,4,0.6700,0,0.0000
1679,广西壮族自治区,贺州市,2016-10-01,1,2.0500,3,28.9400,23,38.1600,3,6.1100,0,0.0000,1,82.3200,0,0.0000,0,0.0000
1680,广西壮族自治区,贺州市,2016-11-01,7,18.9800,8,53.1400,54,78.9500,31,23.7400,0,0.0000,14,225.7500,1,10.2700,0,0.0000
1681,广西壮族自治区,贺州市,2016-12-01,7,18.9800,8,53.1400,54,78.9500,31,23.7400,0,0.0000,14,225.7500,1,10.2700,0,0.0000
1682,广西壮族自治区,来宾市,2015-01-01,68,0.6300,1,5.7000,1,0.1700,4,2.3900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1683,广西壮族自治区,来宾市,2015-02-01,2,13.4900,1,4.2400,9,5.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1684,广西壮族自治区,来宾市,2015-03-01,4,2.5800,2,4.3700,6,41.2000,1,0.4700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1685,广西壮族自治区,来宾市,2015-04-01,3,56.1100,1,5.7000,6,34.9600,4,1.4900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1686,广西壮族自治区,来宾市,2015-05-01,68,0.4300,0,0.0000,1,0.0500,1,0.2000,0,0.0000,1,4.7600,0,0.0000,0,0.0000
1687,广西壮族自治区,来宾市,2015-06-01,0,0.0000,4,29.1700,4,2.1300,2,6.9800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1688,广西壮族自治区,来宾市,2015-07-01,0,0.0000,0,0.0000,6,10.3900,1,1.9100,0,0.0000,1,2.7100,0,0.0000,0,0.0000
1689,广西壮族自治区,来宾市,2015-08-01,1,0.6900,1,1.7600,3,4.1000,2,5.6300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1690,广西壮族自治区,来宾市,2015-09-01,2,2.6000,4,36.0900,13,24.8900,10,14.5600,0,0.0000,1,14.4500,0,0.0000,0,0.0000
1691,广西壮族自治区,来宾市,2015-10-01,52,1.2900,5,17.3800,1,0.0300,0,0.0000,0,0.0000,1,1.3400,0,0.0000,0,0.0000
1692,广西壮族自治区,来宾市,2015-11-01,2,2.6200,9,34.0600,6,11.1500,3,1.5200,0,0.0000,5,21.8700,0,0.0000,0,0.0000
1693,广西壮族自治区,来宾市,2015-12-01,123,0.9200,3,21.6300,11,23.3700,19,182.4400,0,0.0000,58,170.9200,0,0.0000,0,0.0000
1694,广西壮族自治区,来宾市,2016-01-01,0,0.0000,2,5.1300,0,0.0000,3,9.4100,0,0.0000,5,15.6300,0,0.0000,0,0.0000
1695,广西壮族自治区,来宾市,2016-02-01,0,0.0000,0,0.0000,2,3.8100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1696,广西壮族自治区,来宾市,2016-03-01,0,0.0000,1,3.0100,1,0.8700,1,0.5400,1,1.0700,2,1.2600,0,0.0000,0,0.0000
1697,广西壮族自治区,来宾市,2016-04-01,0,0.0000,0,0.0000,3,3.6000,1,4.1800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1698,广西壮族自治区,来宾市,2016-05-01,4,12.5800,3,7.7800,5,11.4100,4,2.6800,0,0.0000,4,26.0200,0,0.0000,0,0.0000
1699,广西壮族自治区,来宾市,2016-06-01,1,0.2600,1,0.7700,4,3.6400,3,2.4000,0,0.0000,1,81.3500,0,0.0000,0,0.0000
1700,广西壮族自治区,来宾市,2016-07-01,61,1.6500,4,13.4700,4,2.4200,3,2.4500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1701,广西壮族自治区,来宾市,2016-08-01,0,0.0000,0,0.0000,1,2.3200,3,1.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1702,广西壮族自治区,来宾市,2016-09-01,0,0.0000,1,2.8400,1,0.1300,1,0.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1703,广西壮族自治区,来宾市,2016-10-01,1,1.0400,4,19.6400,2,0.1200,2,3.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1704,广西壮族自治区,来宾市,2016-11-01,0,0.0000,6,37.1800,1,7.3400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1705,广西壮族自治区,来宾市,2016-12-01,0,0.0000,6,37.1800,1,7.3400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1706,广西壮族自治区,柳州市,2015-01-01,0,0.0000,7,32.8800,3,0.0200,7,65.9300,0,0.0000,2,3.9400,4,11.4700,0,0.0000
1707,广西壮族自治区,柳州市,2015-02-01,1,0.1400,9,20.3900,16,24.4900,0,0.0000,0,0.0000,1,24.2800,0,0.0000,0,0.0000
1708,广西壮族自治区,柳州市,2015-03-01,0,0.0000,7,32.2800,9,14.2100,2,1.1400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1709,广西壮族自治区,柳州市,2015-04-01,6,10.5800,7,35.7100,8,5.2900,5,4.0500,1,55.8200,2,73.9800,0,0.0000,0,0.0000
1710,广西壮族自治区,柳州市,2015-05-01,9,7.5700,3,4.9100,13,51.4400,4,35.7000,0,0.0000,1,9.8700,0,0.0000,0,0.0000
1711,广西壮族自治区,柳州市,2015-06-01,4,29.8300,17,76.1000,15,8.0600,34,365.9900,0,0.0000,11,49.9300,0,0.0000,0,0.0000
1712,广西壮族自治区,柳州市,2015-07-01,3,5.5500,9,26.5600,19,44.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1713,广西壮族自治区,柳州市,2015-08-01,13,22.8800,13,42.0400,14,23.2100,4,18.3500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1714,广西壮族自治区,柳州市,2015-09-01,1,1.5300,16,47.0600,5,9.8800,8,27.4400,1,2.0000,15,125.7000,3,8.0800,0,0.0000
1715,广西壮族自治区,柳州市,2015-10-01,3,7.3600,6,60.7300,9,21.2900,7,109.4000,0,0.0000,9,295.3300,0,0.0000,0,0.0000
1716,广西壮族自治区,柳州市,2015-11-01,22,57.0600,13,40.3600,24,61.1800,19,57.6200,0,0.0000,14,31.9800,0,0.0000,0,0.0000
1717,广西壮族自治区,柳州市,2015-12-01,4,14.8200,5,18.3600,18,89.1800,57,272.4400,0,0.0000,13,101.9300,0,0.0000,0,0.0000
1718,广西壮族自治区,柳州市,2016-01-01,2,2.0300,4,96.9400,22,67.9200,4,428.9500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1719,广西壮族自治区,柳州市,2016-02-01,1,0.3900,0,0.0000,4,13.5400,4,1.2700,0,0.0000,1,6.2100,0,0.0000,0,0.0000
1720,广西壮族自治区,柳州市,2016-03-01,4,28.2400,17,99.9100,14,87.1900,7,7.2200,0,0.0000,1,0.6200,0,0.0000,0,0.0000
1721,广西壮族自治区,柳州市,2016-04-01,9,13.2100,7,23.3700,12,3.3600,5,3.5200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1722,广西壮族自治区,柳州市,2016-05-01,0,0.0000,8,13.6900,8,0.1500,10,21.6500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1723,广西壮族自治区,柳州市,2016-06-01,1,0.6300,0,0.0000,13,9.9700,6,2.3700,0,0.0000,8,27.1800,0,0.0000,0,0.0000
1724,广西壮族自治区,柳州市,2016-07-01,14,12.0500,4,9.3400,43,42.4700,10,58.0300,0,0.0000,16,152.0200,1,7.8400,0,0.0000
1725,广西壮族自治区,柳州市,2016-08-01,3,12.1800,5,8.2100,15,69.1200,13,27.2100,0,0.0000,4,62.3400,0,0.0000,0,0.0000
1726,广西壮族自治区,柳州市,2016-09-01,0,0.0000,8,34.0000,23,24.0200,6,39.9400,0,0.0000,1,129.4800,0,0.0000,0,0.0000
1727,广西壮族自治区,柳州市,2016-10-01,6,22.2700,2,7.5800,24,43.1000,5,26.5000,0,0.0000,6,219.3000,0,0.0000,0,0.0000
1728,广西壮族自治区,柳州市,2016-11-01,3,9.1900,7,12.3200,12,22.5300,115,747.3000,3,12.8400,11,100.2300,0,0.0000,0,0.0000
1729,广西壮族自治区,柳州市,2016-12-01,3,9.1900,7,12.3200,12,22.5300,115,747.3000,3,12.8400,11,100.2300,0,0.0000,0,0.0000
1730,广西壮族自治区,南宁市,2015-01-01,21,40.5600,4,13.1900,10,13.7600,16,23.5500,0,0.0000,5,0.9500,0,0.0000,0,0.0000
1731,广西壮族自治区,南宁市,2015-02-01,5,11.3800,13,67.2500,20,38.2400,7,4.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1732,广西壮族自治区,南宁市,2015-03-01,2,1.3000,13,39.2300,12,7.4100,11,22.7500,1,3.5000,16,152.4100,0,0.0000,0,0.0000
1733,广西壮族自治区,南宁市,2015-04-01,2,1.2400,20,72.5300,27,61.2000,10,20.0500,0,0.0000,1,0.6100,0,0.0000,0,0.0000
1734,广西壮族自治区,南宁市,2015-05-01,4,2.9700,24,58.8600,34,46.1600,7,22.5800,1,1.7700,2,6.7400,0,0.0000,0,0.0000
1735,广西壮族自治区,南宁市,2015-06-01,4,19.8400,24,116.4900,32,53.3300,107,874.5700,0,0.0000,129,1126.1800,1,17.7100,0,0.0000
1736,广西壮族自治区,南宁市,2015-07-01,4,5.8900,7,17.7400,21,85.9100,15,109.5400,0,0.0000,14,140.3900,0,0.0000,2,18.5900
1737,广西壮族自治区,南宁市,2015-08-01,7,34.9000,18,57.8000,41,52.3800,7,25.7100,0,0.0000,12,115.9300,0,0.0000,0,0.0000
1738,广西壮族自治区,南宁市,2015-09-01,6,8.5700,14,47.2100,59,61.7200,9,8.0900,0,0.0000,2,7.0200,0,0.0000,0,0.0000
1739,广西壮族自治区,南宁市,2015-10-01,2,2.1700,6,12.8200,40,39.9900,4,34.1900,0,0.0000,46,37.8900,0,0.0000,0,0.0000
1740,广西壮族自治区,南宁市,2015-11-01,27,42.6100,40,141.7600,72,72.2300,29,472.7700,0,0.0000,54,2466.1600,10,57.0600,1,12.5200
1741,广西壮族自治区,南宁市,2015-12-01,6,10.3800,17,56.5800,36,127.8200,19,151.9900,2,11.2000,196,1386.4500,19,307.1700,0,0.0000
1742,广西壮族自治区,南宁市,2016-01-01,5,5.3400,2,4.2300,15,19.6500,6,79.2600,0,0.0000,18,39.2200,0,0.0000,0,0.0000
1743,广西壮族自治区,南宁市,2016-02-01,6,11.4100,6,22.1200,52,33.1200,6,47.5000,0,0.0000,8,174.8700,0,0.0000,0,0.0000
1744,广西壮族自治区,南宁市,2016-03-01,4,3.9800,6,33.7800,23,25.0500,5,14.4600,1,3.6400,15,23.3700,0,0.0000,0,0.0000
1745,广西壮族自治区,南宁市,2016-04-01,4,2.7800,9,17.4500,22,5.3400,17,53.7500,0,0.0000,7,51.5800,0,0.0000,0,0.0000
1746,广西壮族自治区,南宁市,2016-05-01,5,2.1200,8,28.6900,35,100.5000,9,175.7500,2,5.9600,18,50.7500,0,0.0000,0,0.0000
1747,广西壮族自治区,南宁市,2016-06-01,7,33.2100,10,23.6600,35,51.3300,20,52.1000,1,1.6400,31,147.7400,0,0.0000,0,0.0000
1748,广西壮族自治区,南宁市,2016-07-01,7,5.2600,9,32.2800,33,25.3400,75,431.1900,0,0.0000,84,308.6600,0,0.0000,0,0.0000
1749,广西壮族自治区,南宁市,2016-08-01,5,8.4400,6,20.0100,38,39.9400,7,55.3400,0,0.0000,26,720.1200,0,0.0000,0,0.0000
1750,广西壮族自治区,南宁市,2016-09-01,12,8.6300,4,13.6500,36,11.9700,16,8.0200,0,0.0000,11,26.4200,0,0.0000,0,0.0000
1751,广西壮族自治区,南宁市,2016-10-01,12,21.2300,11,32.2100,37,38.9100,7,39.9300,0,0.0000,9,215.1400,0,0.0000,0,0.0000
1752,广西壮族自治区,南宁市,2016-11-01,5,11.1500,13,100.6500,31,43.7600,15,32.6600,0,0.0000,12,29.9900,0,0.0000,0,0.0000
1753,广西壮族自治区,南宁市,2016-12-01,5,11.1500,13,100.6500,31,43.7600,15,32.6600,0,0.0000,12,29.9900,0,0.0000,0,0.0000
1754,广西壮族自治区,钦州市,2015-01-01,2,5.3200,0,0.0000,5,3.4300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1755,广西壮族自治区,钦州市,2015-02-01,3,4.8100,3,12.4000,4,5.2200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1756,广西壮族自治区,钦州市,2015-03-01,1,0.4900,9,35.3400,24,7.2500,5,40.2700,0,0.0000,2,10.5500,0,0.0000,0,0.0000
1757,广西壮族自治区,钦州市,2015-04-01,4,24.5600,13,32.4000,21,4.4400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1758,广西壮族自治区,钦州市,2015-05-01,0,0.0000,9,22.5600,2,9.2100,3,8.3100,1,0.3300,6,743.8000,0,0.0000,0,0.0000
1759,广西壮族自治区,钦州市,2015-06-01,0,0.0000,1,0.8500,17,0.3000,6,44.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1760,广西壮族自治区,钦州市,2015-07-01,2,4.1400,10,12.2000,11,19.3900,2,2.2300,0,0.0000,1,0.2500,0,0.0000,0,0.0000
1761,广西壮族自治区,钦州市,2015-08-01,1,0.2000,6,14.6400,7,12.2500,1,0.5000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1762,广西壮族自治区,钦州市,2015-09-01,2,1.8300,7,32.6700,6,5.4600,3,3.9700,0,0.0000,6,37.3600,0,0.0000,0,0.0000
1763,广西壮族自治区,钦州市,2015-10-01,0,0.0000,7,65.0300,22,45.9000,6,3.6500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1764,广西壮族自治区,钦州市,2015-11-01,2,5.7800,18,81.2100,19,23.7900,6,19.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1765,广西壮族自治区,钦州市,2015-12-01,3,12.9900,10,45.6200,19,34.7900,3,3.6300,0,0.0000,2,37.1900,0,0.0000,0,0.0000
1766,广西壮族自治区,钦州市,2016-01-01,2,1.9200,0,0.0000,10,5.0200,4,4.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1767,广西壮族自治区,钦州市,2016-02-01,1,4.1900,7,54.7600,10,11.7800,2,4.8100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1768,广西壮族自治区,钦州市,2016-03-01,0,0.0000,0,0.0000,10,33.0200,6,6.3200,0,0.0000,1,8.7500,0,0.0000,0,0.0000
1769,广西壮族自治区,钦州市,2016-04-01,2,3.7000,2,0.5600,6,3.9700,5,5.0300,1,8.0000,0,0.0000,0,0.0000,0,0.0000
1770,广西壮族自治区,钦州市,2016-05-01,0,0.0000,4,10.3600,4,9.6800,4,3.7700,0,0.0000,1,2.2800,0,0.0000,0,0.0000
1771,广西壮族自治区,钦州市,2016-06-01,1,0.8100,2,5.3200,109,7.8600,2,1.1100,1,0.2700,0,0.0000,0,0.0000,0,0.0000
1772,广西壮族自治区,钦州市,2016-07-01,0,0.0000,0,0.0000,18,10.1300,6,8.7400,0,0.0000,1,1.3300,0,0.0000,0,0.0000
1773,广西壮族自治区,钦州市,2016-08-01,1,3.2000,5,29.4300,24,40.4800,9,8.9000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1774,广西壮族自治区,钦州市,2016-09-01,3,0.0300,0,0.0000,33,5.0700,3,1.7700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1775,广西壮族自治区,钦州市,2016-10-01,5,4.3500,12,39.1500,4,2.0500,8,67.0100,1,1.0000,8,44.7700,0,0.0000,0,0.0000
1776,广西壮族自治区,钦州市,2016-11-01,5,17.9400,22,151.6200,46,116.2600,8,26.0800,0,0.0000,4,48.5400,0,0.0000,0,0.0000
1777,广西壮族自治区,钦州市,2016-12-01,5,17.9400,22,151.6200,46,116.2600,8,26.0800,0,0.0000,4,48.5400,0,0.0000,0,0.0000
1778,广西壮族自治区,梧州市,2015-01-01,0,0.0000,0,0.0000,11,0.1100,3,15.7500,1,0.1900,7,22.1400,0,0.0000,0,0.0000
1779,广西壮族自治区,梧州市,2015-02-01,2,0.1200,3,18.9300,16,22.8600,2,0.5900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1780,广西壮族自治区,梧州市,2015-03-01,0,0.0000,0,0.0000,5,42.8500,3,4.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1781,广西壮族自治区,梧州市,2015-04-01,1,0.0300,0,0.0000,1,0.6500,1,0.0800,0,0.0000,0,0.0000,1,0.4000,0,0.0000
1782,广西壮族自治区,梧州市,2015-05-01,0,0.0000,2,0.9500,10,9.5000,3,6.5800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1783,广西壮族自治区,梧州市,2015-06-01,0,0.0000,6,11.9200,10,9.8700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
1784,广西壮族自治区,梧州市,2015-07-01,0,0.0000,1,1.8300,10,1.2600,1,0.0300,0,0.0000,1,12.0200,0,0.0000,0,0.0000
1785,广西壮族自治区,梧州市,2015-08-01,0,0.0000,0,0.0000,6,4.5400,2,2.1200,1,2.2100,0,0.0000,0,0.0000,0,0.0000
1786,广西壮族自治区,梧州市,2015-09-01,1,2.7100,2,4.9500,19,11.9300,1,0.9700,0,0.0000,1,191.4000,0,0.0000,0,0.0000
1787,广西壮族自治区,梧州市,2015-10-01,1,0.3100,6,12.0900,13,9.0800,2,0.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
